Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
23/04/2019,Guayaba,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,230,240,240,
24/04/2019,Guayaba,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,230,240,240,
25/04/2019,Guayaba,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,230,240,240,
26/04/2019,Guayaba,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,240,250,240,
29/04/2019,Guayaba,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,260,290,280,
22/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,190,
23/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,190,
24/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,190,
25/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,180,
26/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,180,
29/04/2019,Mandarina,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,180,190,190,
22/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,720,710,
23/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,720,720,
24/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,720,720,
25/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,720,710,
26/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,720,710,
29/04/2019,Mango Ataulfo,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,690,920,910,
22/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
23/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
24/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
25/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
26/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
29/04/2019,Mango Tommy,Primera,Caja de 27 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,730,740,740,
22/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,680,
23/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,690,
24/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,690,
25/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,690,
26/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,680,
29/04/2019,Pera D´anjou # 100,Primera,Caja de 18 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,810,850,850,
22/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,640,660,640,
23/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,640,660,650,
24/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,640,660,650,
25/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,640,660,650,
26/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,640,660,650,
29/04/2019,Tamarindo,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,630,650,640,
22/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,690,680,
23/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,690,680,
24/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,690,680,
25/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,690,680,
26/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,690,690,
29/04/2019,Uva Cardenal,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,680,680,
22/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,43,42,
23/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,43,42,
24/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,43,42,
25/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,42,41,
26/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,42,41,
29/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",40,42,41,
22/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",14,15,14.5,
23/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",14,15,14.5,
24/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",14,15,14.5,
25/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",25,26,25.5,
26/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",25,26,25.5,
29/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,"Coahuila: Central de Abasto de La Laguna, Torreón",25,26,25.5,
22/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,152,156,155,
23/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,152,156,155,
24/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,152,156,155,
22/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
23/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
24/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
25/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
26/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
29/04/2019,Chile Pimiento morrón,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,41,43,42,
22/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,14.2,15,14.6,
23/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,14.2,15,14.6,
24/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,14.2,15,14.6,
25/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,25,26,25.5,
26/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,25,26,25.5,
29/04/2019,Chile Serrano,Primera,Kilogramo,Nuevo León,Durango: Centro de Distribución y Abasto de Gómez Palacio,25,26,25.5,
22/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,14,
23/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,12,
24/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,14,
25/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,12,
26/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,14,
29/04/2019,Acelga,Primera,Kilogramo,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",12,14,14,
22/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,100,90,
23/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,90,90,
24/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,90,80,
25/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,90,80,
26/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,90,80,
29/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",80,100,100,
22/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",70,80,80,
23/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",70,80,80,
24/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",70,80,80,
25/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",60,80,70,
26/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",65,90,70,
29/04/2019,Col mediana,Primera,Arpilla de 35 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",60,80,60,
25/04/2019,Chile Pimiento morrón,Primera,Caja de 10 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170,220,180,
26/04/2019,Chile Pimiento morrón,Primera,Caja de 10 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170,200,170,
29/04/2019,Chile Pimiento morrón,Primera,Caja de 10 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",170,200,180,
24/04/2019,Tomate Verde,Primera,Caja de 25 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",150,200,150,SIN/C $200/$275/$225 MICH$275/$300/$275
25/04/2019,Tomate Verde,Primera,Caja de 25 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",125,200,125,INVERNADERO $175/$300/$175
26/04/2019,Tomate Verde,Primera,Caja de 25 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",125,200,200,SIN7c $175/$300/$175
29/04/2019,Tomate Verde,Primera,Caja de 25 kg.,Nuevo León,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",125,200,150,SIN/C /$175/$250/$200
22/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,170,
23/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,180,
24/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,180,
25/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,180,
26/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,180,
29/04/2019,Acelga,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,170,180,180,
22/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,720,750,740,
23/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,720,750,740,
24/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,720,750,730,
25/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,720,750,730,
26/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,720,750,750,
29/04/2019,Ajo Morado,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,680,680,
22/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,340,350,340,
23/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,340,350,350,
24/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,340,350,350,
25/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,340,350,340,
26/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,330,340,330,
29/04/2019,Apio,Primera,Caja de 24 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,350,
22/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,350,
23/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,360,
24/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,350,
25/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,360,
26/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,350,
29/04/2019,Betabel,Primera,Caja de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,350,360,350,
22/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,240,240,
23/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,230,
24/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,220,
25/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,230,
26/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,230,235,230,
29/04/2019,Brócoli,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,240,250,240,
22/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,460,470,470,
23/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,460,470,470,
24/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,460,470,470,
25/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,460,470,470,
26/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,460,470,470,
29/04/2019,Cacahuate,Primera,Costal de 11 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,470,480,480,
22/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,190,200,200,
23/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,190,200,200,
24/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,190,200,200,
25/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,190,200,200,
26/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,200,210,210,
29/04/2019,Calabacita Italiana,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,140,150,150,
22/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,15,
23/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,15,
24/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,15,
25/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,14,
26/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,14,
29/04/2019,Calabaza de castilla,Primera,Kilogramo,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,14,15,14,
22/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,660,670,670,
23/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,660,670,670,
24/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,660,670,670,
25/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,660,670,670,
26/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,670,680,670,
29/04/2019,Camote,Primera,Caja de 20 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,680,690,680,
22/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,950,960,960,
23/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,950,960,960,
24/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,950,950.01,950,
25/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,950,980,970,
26/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,840,850,840,
29/04/2019,Cebolla Bola,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,840,850,840,
22/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
23/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
24/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
25/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
26/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,150,
29/04/2019,Cilantro,Primera,Caja de 5 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
22/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
23/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
24/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
25/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
26/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,150,
29/04/2019,Col mediana,Primera,Arpilla de 30 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,150,160,160,
22/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,270,290,290,
23/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,270,290,290,3
24/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,270,290,290,
25/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,270,290,280,
26/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,260,280,280,
29/04/2019,Coliflor mediana,Primera,Caja de 12 pzas.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,270,280,280,
22/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,230,
23/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,230,
24/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,230,
25/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,220,
26/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,230,220,
29/04/2019,Chayote sin espinas,Primera,Caja de 15 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,220,240,230,
22/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,850,870,870,
23/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,850,870,870,
24/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,850,870,870,
25/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,850,870,870,
26/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,860,880,870,
29/04/2019,Chile de Árbol fresco,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,860,880,880,
22/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,390,400,400,
23/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,390,400,400,
24/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,390,400,390,
25/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,390,400,400,
26/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,380,390,380,
29/04/2019,Chile Jalapeño,Primera,Arpilla de 25 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,430,450,450,
22/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,410,420,420,
23/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,410,420,420,
24/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,410,420,420,
25/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,410,420,420,
26/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,400,410,410,
29/04/2019,Chile Pimiento morrón,Primera,Caja de 16 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,520,550,540,
22/04/2019,Chile Poblano,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,240,250,250,
23/04/2019,Chile Poblano,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,240,250,250,
24/04/2019,Chile Poblano,Primera,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,240,250,250,
