Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs.
23/04/2021,Chile Jalapeño,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,27,28,28,
26/04/2021,Chile Jalapeño,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,30,33,33,
27/04/2021,Chile Jalapeño,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,30,33,33,
28/04/2021,Chile Jalapeño,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,33,33,
29/04/2021,Chile Jalapeño,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,33,32,
22/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,33,33,33,
23/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,33,33,33,
26/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,33,35,35,
27/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,33,35,35,
28/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,33,35,35,
29/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,35,35,35,
22/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,35,35,35,
23/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,35,35,
26/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,35,35,
27/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,34,32,
28/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,32,32,
29/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,32,32,
22/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,28,28,28,
23/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,30,35,30,
26/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,32,35,35,
27/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,35,35,35,
28/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,35,35,35,
29/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,35,35,35,
22/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,60,60,60,
23/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,58,58,58,
26/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,55,55,55,
27/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,55,55,55,
28/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,52,55,55,
29/04/2021,Ejote,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,50,50,50,
22/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,700,720,720,
23/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,700,720,720,
26/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,720,720,720,
27/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,700,700,700,
28/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,700,700,700,
29/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,700,700,700,
22/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,16,18,18,
23/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
26/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
27/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
28/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
29/04/2021,Nopal grande,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
22/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,15,15,15,
23/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,15,15,15,
26/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,15,15,15,
27/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,15,15,15,
28/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,15,16,16,
29/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,16,16,16,
22/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,250,250,250,
23/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,250,250,250,
26/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,240,240,240,
27/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,240,240,240,
28/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,240,240,240,
29/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,240,240,240,
22/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
23/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,18,18,
26/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,19,20,20,
27/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,19,20,20,
28/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,20,20,
29/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Central de Abasto de Mérida,18,20,20,
22/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
23/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
26/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
27/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
28/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
29/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,270,270,270,
22/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,95,95,95,
23/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,95,95,95,
26/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,90,90,90,
27/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,90,90,90,
28/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,90,90,90,
29/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,80,80,80,
22/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
23/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
26/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
27/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
28/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
29/04/2021,Apio,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
22/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,22,22,22,
23/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,22,22,22,
26/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,20,20,20,
27/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,20,20,20,
28/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,20,20,20,
29/04/2021,Brócoli,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,20,20,20,
22/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
23/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
26/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
27/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
28/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
29/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,8,8,8,
22/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
23/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
26/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
27/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
28/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
29/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,17,17,17,
22/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
23/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
26/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
27/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
28/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
29/04/2021,Cilantro,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,50,50,50,
22/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
23/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
26/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
27/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
28/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
29/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,7.5,7.5,7.5,
22/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,32,32,32,
23/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,32,32,32,
26/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,34,34,34,
27/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,34,34,34,
28/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,34,34,34,
29/04/2021,Chile Pimiento morrón,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,34,34,34,
22/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
23/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
26/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
27/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
28/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
29/04/2021,Chile Poblano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,35,35,35,
22/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,28,28,28,
23/04/2021,Chile Serrano,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,28,28,28,
22/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14.16,14.16,14.16,
23/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14.16,14.16,14.16,
26/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
27/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
28/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
29/04/2021,Lechuga Orejona sin clasificación,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,13.3,13.3,13.3,
22/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
23/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
26/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
27/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
28/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,14,14,14,
29/04/2021,Lechuga Romanita mediana,Primera,Pieza,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,13.3,13.3,13.3,
22/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
23/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
26/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
27/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
28/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
29/04/2021,Melón Cantaloupe # 27,Primera,Caja de 20 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,800,800,800,
22/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
23/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
26/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
27/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
28/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
29/04/2021,Melon Cantaloupe # 36,Primera,Caja de 40 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,700,700,700,
22/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,16,16,16,
23/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,16,16,16,
26/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,15,15,15,
27/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,15,15,15,
28/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,15,15,15,
29/04/2021,Papa Alpha,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,15,15,15,
22/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,480,480,480,
23/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,480,480,480,
26/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,500,500,500,
27/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,500,500,500,
28/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,500,500,500,
29/04/2021,Pepino,Primera,Caja de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,500,500,500,
22/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,270,270,270,
23/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,270,270,270,
26/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,250,250,250,
27/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,250,250,250,
28/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,250,250,250,
29/04/2021,Tomate Saladette,Primera,Caja de 14 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,250,250,250,
22/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
23/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
26/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
27/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
28/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
29/04/2021,Tomate Verde,Primera,Kilogramo,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,18,18,18,
22/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,275,275,275,
23/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,275,275,275,
26/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,280,280,280,
27/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,280,280,280,
28/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,280,280,280,
29/04/2021,Zanahoria mediana,Primera,Arpilla de 25 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,280,280,280,
22/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",90,95,90,
23/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",90,95,90,
26/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",90,95,90,
27/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",90,90,90,
28/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",90,90,90,
29/04/2021,Ajo Morado,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",85,90,85,
22/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",14,14,14,
23/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",14,14,14,
26/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",14,14,14,
27/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",14,14,14,
28/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",12,13,12,
29/04/2021,Betabel,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",12,13,12,
22/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",25,25,25,
23/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",25,25,25,
26/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",23,23,23,
27/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",23,23,23,
28/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",22,22,22,
29/04/2021,Calabacita Italiana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",22,22,22,
22/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",8,10,8,
23/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",8,9,8,
26/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",7,9,8,
27/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",9,9,9,
28/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",9,10,10,
29/04/2021,Cebolla Bola grande,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",10,10,10,
22/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",18,18,18,
23/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",17,17,17,
26/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",16,17,17,
27/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",16,17,17,
28/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",16,18,18,
29/04/2021,Cebolla Morada,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",18,18,18,
22/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
23/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
26/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
27/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
28/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
29/04/2021,Cilantro,Primera,Rollo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50,50,50,
22/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",7.5,8,8,
23/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",7.5,8,8,
26/04/2021,Col mediana,Primera,Kilogramo,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",8,8,8,
