Fecha,Producto,Calidad,Presentación,Origen,Destino,Precio Mín,Precio Max,Precio Frec,Obs
29/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,17,17,17,
22/04/2020,Cacahuate,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,29,29,29,
24/04/2020,Cacahuate,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,29,29,29,
28/04/2020,Cacahuate,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,29,29,29,
29/04/2020,Cacahuate,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,29,29,29,
22/04/2020,Tomate Bola,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
24/04/2020,Tomate Bola,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
28/04/2020,Tomate Bola,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
29/04/2020,Tomate Bola,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
22/04/2020,Tomate Saladette,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
24/04/2020,Tomate Saladette,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
28/04/2020,Tomate Saladette,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
29/04/2020,Tomate Saladette,Primera,Caja de 15 kg.,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,160,160,160,
22/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,12,12,12,
24/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,12,12,12,
28/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,12,12,12,
29/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,12,12,12,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,16,16,
23/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,16,16,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,16,16,
27/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,16,16,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,17,16,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",15,17,16,
22/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
23/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
24/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
27/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
28/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
29/04/2020,Pepino,Primera,Caja de 23 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",240,280,275,
22/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,230,
23/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,230,
24/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,250,
27/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,250,
28/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",250,325,300,
29/04/2020,Tomate Bola,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",250,325,300,
22/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,230,
23/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,230,
24/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,250,
27/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",200,255,250,
28/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",250,290,280,
29/04/2020,Tomate Saladette,Primera,Caja de 13 kg.,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",250,290,280,
22/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,25,
23/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,25,
24/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,25,
27/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,25,
28/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,24,
29/04/2020,Tomate Verde,Primera,Kilogramo,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",20,25,24,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,17,17,17,
23/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,18,19,19,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,18,19,19,
27/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,19,19,19,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,18,18,18,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Yucatán: Central de Abasto de Mérida,18,18,18,
22/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,16,16,16,
23/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,16,16,16,
24/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,16,16,16,
27/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,16,16,16,
28/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,16,16,16,
29/04/2020,Melón Cantaloupe # 12,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,14,14,14,
22/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,15,15,15,
23/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,15,15,15,
24/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,15,15,15,
27/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,15,15,15,
28/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,15,15,15,
29/04/2020,Papa Alpha,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,14,14,14,
22/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
23/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
24/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
27/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
28/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
29/04/2020,Pepino,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,10,10,10,
22/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
23/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
24/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
27/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
28/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
29/04/2020,Sandía Rayada,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,8.5,8.5,8.5,
22/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,21,21,21,
23/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,21,21,21,
24/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,21,21,21,
27/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,18,18,18,
28/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,18,18,18,
29/04/2020,Tomate Saladette,Primera,Kilogramo,Sinaloa,Zacatecas: Mercado de Abasto de Zacatecas,18,18,18,
22/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
23/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
24/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
27/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
28/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
29/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",120,120,120,
22/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
23/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
24/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
27/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
28/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
29/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,"Baja California : Central de Abasto INDIA, Tijuana",135,135,135,
22/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
23/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
24/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
27/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
28/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
29/04/2020,Chile de Árbol seco,Primera,Kilogramo,Sinaloa,Chihuahua: Mercado de Abasto de Cd. Juárez,118,118,118,
22/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
23/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
24/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
27/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
28/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
29/04/2020,Chile ancho,Primera,Kilogramo,Sinaloa,Puebla: Central de Abasto de Puebla,120,140,140,
22/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,90,90,90,
24/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,90,90,90,
28/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,90,90,90,
29/04/2020,Chile Guajillo,Primera,Kilogramo,Sinaloa,Sonora: Central de Abasto de Cd. Obregón,90,90,90,
29/04/2020,Naranja Valencia grande,Primera,Caja de 20 kg.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",200,200,200,
22/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",9.5,9.5,9.5,
23/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",14,14,14,
24/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",14,14,14,
27/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",14,14,14,
28/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",14,14,14,
29/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",14,14,14,
22/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
23/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
24/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
27/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
28/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
29/04/2020,Toronja Roja,Primera,Arpilla de 15 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,195,195,
22/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,Sonora: Central de Abasto de Cd. Obregón,700,700,700,
24/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,Sonora: Central de Abasto de Cd. Obregón,700,700,700,
28/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,Sonora: Central de Abasto de Cd. Obregón,700,700,700,
29/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,Sonora: Central de Abasto de Cd. Obregón,700,700,700,
22/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
23/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
24/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
27/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
28/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
29/04/2020,Naranja Valencia mediana,Primera,Caja de 18 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",160,180,180,
22/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
23/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
24/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
27/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
28/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
29/04/2020,Toronja Roja,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",12,16,16,
22/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
23/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
24/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
27/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
28/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
29/04/2020,Uva pasa,Primera,Caja de 10 kg.,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",600,650,650,
22/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
23/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
24/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
27/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
28/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
29/04/2020,Mandarina Tangerina,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,14,14,14,
29/04/2020,Uva sin semilla,Primera,Caja de 8 kg.,Sonora,DF: Central de Abasto de Iztapalapa DF,420,750,530,
22/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
23/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
24/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
27/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
28/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
29/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado de Abasto de Guadalajara,300,310,300,
22/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
23/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
24/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
27/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
28/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
29/04/2020,Uva Perlette,Primera,Caja de 8 kg.,Sonora,Jalisco: Mercado Felipe Ángeles de Guadalajara,305,305,305,
22/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,85,
23/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,90,
24/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,90,
27/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,90,
28/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,90,
29/04/2020,Nuez Wichita,Primera,Kilogramo,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",85,90,90,
22/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
23/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
24/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
27/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
28/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
29/04/2020,Ajo Blanco,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",75,75,75,
22/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
23/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
24/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
27/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
28/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
29/04/2020,Melón Cantaloupe # 12,Primera,Caja de 12 pzas.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
22/04/2020,Papa Alpha,Primera,Arpilla de 20 kg.,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",300,300,300,
29/04/2020,Sandía Sangría,Primera,Kilogramo,Sonora,"Baja California : Central de Abasto INDIA, Tijuana",9,9,9,
22/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,11,13,13,
23/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,11,13,13,
24/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,11,13,13,
27/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,11,13,13,
28/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,10,11,11,
29/04/2020,Apio,Primera,Kilogramo,Sonora,Chihuahua: Central de Abasto de Chihuahua,10,11,11,
22/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,240,300,270,
23/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,240,300,270,
24/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,240,300,270,
27/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,240,300,270,
28/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,210,210,
29/04/2020,Cebolla Bola,Primera,Arpilla de 30 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,195,210,210,
22/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,480,600,500,
23/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,480,600,500,
24/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,480,600,500,
27/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,480,600,500,
28/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,600,620,620,
29/04/2020,Chile California,Primera,Caja de 20 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,600,620,620,
22/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,450,500,475,
23/04/2020,Chile Jalapeño,Primera,Arpilla de 25 kg.,Sonora,Chihuahua: Central de Abasto de Chihuahua,450,500,475,
